,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Monthly payment,Credit event,Married,Homeowner,y_hat,pred_default
6283,13,54,25500,13690,1,24,0.1285484734868773,0,1,1,0,0.8143745640840413
6284,15,43,14320,13510,0,60,0.07069767441860465,0,1,0,0,0.8026634603152959
6285,10,59,24099,21599,0,60,0.07965489566613163,0,1,1,0,0.8541958567256182
6286,2,20,10880,12638,0,72,0.1385714285714286,0,0,0,0,0.5503625818727937
6287,19,60,18000,18433,0,60,0.1009375,0,1,1,0,0.8382357049855722
6288,17,46,22500,12500,0,84,0.06071428571428571,0,1,0,0,0.819047491818802
6289,1,34,4900,5424,0,36,0.05939123979213066,0,1,0,0,0.7064038284379569
6290,4,29,4490,4827,0,36,0.07543216343635412,0,1,0,0,0.7565027633420391
6291,2,24,12990,14556,0,48,0.1179640718562874,0,1,0,0,0.6299217681357565
6292,0,56,6987,7308,0,36,0.106,1,1,0,0,0.6062420057550858
6293,20,40,3848,3848,0,36,0.1058931860036832,0,1,0,0,0.8214605372577087
6294,31,60,9200,9731,0,48,0.06478260869565218,0,1,1,0,0.8522027035648276
6295,1,36,9999,11338,0,60,0.1269565217391304,0,1,0,0,0.6793729852526651
6296,2,38,8490,9684,0,60,0.07528230865746549,0,0,0,0,0.6353794110727651
6297,30,47,16850,18274,0,60,0.1181818181818182,0,1,1,0,0.8374431428479718
6298,19,50,14600,10600,0,60,0.03333333333333333,0,1,1,0,0.8536144676981614
6299,2,54,11532,11532,0,48,0.0725,0,0,1,0,0.7611380829544254
6300,7,40,10983,8904,0,36,0.1315,0,0,0,0,0.820565601014187
6301,14,55,23719,22720,0,36,0.05114285714285714,0,1,1,0,0.7998208203392402
6302,29,49,4450,4823,0,24,0.09173913043478261,0,0,0,0,0.7858952063609694
6303,9,32,7990,8228,0,72,0.08949152542372882,0,1,1,0,0.7608062815013804
6304,7,53,7990,8796,0,60,0.1509090909090909,0,1,1,0,0.7917975253810545
6305,0,40,12390,7390,0,36,0.1327160493827161,0,0,0,0,0.7498877145284373
6306,6,34,20081,22174,0,72,0.1341176470588235,0,0,1,0,0.7736325771794875
6307,16,35,9700,9584,0,72,0.06954225352112677,0,1,1,0,0.8313695617757119
6308,28,60,11501,1646,1,12,0.05384615384615385,0,1,1,0,0.8406009910358602
6309,8,35,9250,9714,0,96,0.05894736842105263,0,0,0,0,0.751010021395082
6310,27,46,10400,10400,0,84,0.0604,0,1,1,0,0.8412073799303866
6311,2,52,9290,3790,1,36,0.09416666666666666,0,1,1,0,0.8395129484097443
6312,2,44,12990,12990,0,48,0.07130434782608695,0,0,0,0,0.7305861188824012
6313,1,40,29990,27490,0,48,0.1583732057416268,0,1,1,0,0.767936449248766
6314,8,51,15900,12897,0,48,0.2153846153846154,0,0,0,0,0.7239709660703945
6315,1,32,9990,9140,0,60,0.05826271186440678,0,1,1,0,0.7825701018651874
6316,2,35,25538,25531,0,60,0.1415675010258514,0,1,1,0,0.744468374549462
6317,6,39,16990,20762,0,60,0.1487179487179487,0,0,0,0,0.669264615504823
6318,1,23,3888,4216,0,24,0.1558333333333333,0,0,0,0,0.6701349736690727
6319,20,51,22360,11156,0,48,0.1204878048780488,0,1,1,0,0.8612849484663405
6320,15,35,13725,13262,0,60,0.06107142857142857,0,0,0,0,0.7848023606151113
6321,0,39,21490,19290,0,60,0.1156498673740053,0,0,0,0,0.5862385832999597
6322,3,44,9250,7722,0,48,0.03866525423728814,0,1,1,0,0.8648933646311396
6323,3,31,15400,17357,0,96,0.141875,0,1,0,0,0.6401475542102917
6324,17,52,11950,10450,0,60,0.06480263157894736,0,1,1,0,0.8596593374469313
6325,2,34,9700,9700,0,72,0.04921875,0,0,0,0,0.6313014140371682
6326,7,55,19089,11639,0,48,0.0845,0,1,1,0,0.865898382755698
6327,2,67,11500,4929,1,48,0.1047169811320755,0,1,0,0,0.7826786267092333
6328,21,59,12200,13088,0,60,0.07727272727272727,0,1,1,0,0.8456588837674758
6329,35,54,11000,11718,0,36,0.1595454545454545,0,0,0,0,0.7489390970072705
6330,32,53,8230,8749,0,60,0.07,0,1,1,0,0.8111837926971059
6331,42,58,4692,4940,0,48,0.03758620689655173,0,1,1,0,0.8554994740897369
6332,3,65,6990,3790,0,48,0.06692307692307692,0,0,0,0,0.7048370686516578
6333,20,63,7000,7000,0,12,0.06818181818181818,0,1,1,0,0.8649338376793783
6334,16,79,14595,15349,0,48,0.0716,0,1,1,0,0.809709118390625
6335,9,47,9900,13263,0,60,0.1089420654911839,0,0,1,0,0.7439189215474236
6336,29,48,6500,6645,0,48,0.08571428571428572,0,0,0,0,0.7384062250759811
6337,5,52,10990,10990,0,48,0.1837037037037037,0,1,1,0,0.8327035349328099
6338,2,46,12189,7189,0,48,0.06054054054054054,0,1,0,0,0.7860229817533958
6339,16,46,14790,11790,0,72,0.04880774962742176,0,1,1,0,0.8525589597336148
6340,0,28,6880,6880,0,36,0.1127777777777778,0,0,0,0,0.6872337052669829
6341,3,67,7233,7233,0,60,0.095,0,1,0,0,0.725131447461008
6342,3,21,13450,7650,0,36,0.1614285714285714,0,0,0,0,0.7417034686170179
6343,4,67,10937,13937,0,72,0.1492537313432836,0,1,0,0,0.6892445183209425
6344,10,74,14500,5500,1,12,0.234,0,1,1,0,0.7878575975084019
6345,16,46,17900,16000,0,60,0.09913043478260869,0,0,0,0,0.7680613522721568
6346,1,43,13000,13000,0,60,0.09666666666666666,0,1,0,0,0.6946703579108156
6347,10,35,5281,5281,0,48,0.07677419354838709,0,0,0,0,0.7797789204629302
6348,1,43,19000,19000,0,60,0.0948,0,1,0,0,0.7053237079114206
6349,24,57,4296,4445,0,24,0.07592446892210858,0,1,1,0,0.8747513541065848
6350,7,70,8209,8462,0,36,0.1266009852216749,0,0,0,0,0.7050652690486237
6351,3,58,14367,12891,0,60,0.08055555555555556,0,1,1,0,0.8528392013360733
6352,10,62,7682,8583,0,48,0.07035714285714285,0,1,0,0,0.823922837724928
6353,20,66,10990,12588,0,60,0.0832904884318766,0,0,0,0,0.7119837743570885
6354,24,59,10669,6478,1,60,0.06757524134014764,0,0,1,0,0.7910158045587623
6355,0,50,12990,14089,0,60,0.0708029197080292,0,1,1,0,0.8018361211865201
6356,0,25,13900,12900,0,36,0.1910891089108911,0,0,1,0,0.6357625726795921
6357,2,44,4990,4052,0,60,0.04074074074074074,0,0,1,0,0.7064787456567372
6358,2,57,13000,8607,0,60,0.0632,0,1,1,0,0.8255142769439199
6359,2,42,11889,7950,0,48,0.1078787878787879,0,1,1,0,0.8213834459461055
6360,0,30,12950,8034,0,48,0.08227272727272728,0,0,0,0,0.7472937994497104
6361,1,22,18100,18100,0,60,0.149375,0,0,0,0,0.5427190816453263
6362,2,33,13220,9887,0,48,0.0625,0,0,0,0,0.7616645404723849
6363,9,26,16200,14300,0,72,0.1013636363636364,0,0,0,0,0.7394327577581095
6364,3,20,10490,9076,0,48,0.07741935483870968,0,0,0,0,0.7139110679183783
6365,1,38,14980,17142,0,60,0.1778947368421053,0,1,0,0,0.6264495870283568
6366,14,77,13990,8990,0,72,0.1,0,0,0,0,0.6818572976846324
6367,4,50,14400,15147,0,72,0.1246153846153846,0,0,1,0,0.678208869045963
6368,24,83,9850,2592,1,12,0.111,0,1,1,0,0.8351298968242666
6369,7,69,19900,20008,0,60,0.146,0,1,1,0,0.7976754349913544
6370,0,33,29990,29990,0,48,0.09120603015075376,0,1,0,0,0.6327577441747302
6371,2,24,23900,23900,0,72,0.2235973597359736,0,0,0,1,0.4160307886430419
6372,0,64,11990,9207,0,60,0.1133333333333333,0,1,0,0,0.7212565307828602
6373,18,48,17900,18635,0,48,0.08183079056865465,0,1,1,0,0.8613300313063088
6374,27,44,12800,13130,0,72,0.098922624877571,0,0,1,0,0.7624007341794544
6375,0,34,6999,6999,0,60,0.06116504854368932,0,0,0,0,0.6253673816193388
6376,21,57,4582,4839,0,24,0.0875,1,1,0,0,0.7084112941910202
6377,17,62,7990,1611,1,12,0.1133333333333333,0,0,0,0,0.7788176579001728
6378,17,77,6990,6290,0,36,0.116875,0,1,0,0,0.8158231230029068
6379,3,20,18490,12629,0,48,0.07692307692307693,0,0,0,0,0.7659498577195364
6380,2,41,13290,12025,0,60,0.08059701492537313,0,1,0,0,0.7497181273995115
6381,6,39,14840,15480,1,48,0.1146579804560261,0,1,0,0,0.7720483621808728
6382,24,45,7990,9447,0,72,0.04454545454545455,0,1,1,0,0.7906778517442926
6383,8,28,13750,15173,0,72,0.1538461538461539,0,0,0,0,0.7050348051598921
6384,0,25,18078,19815,0,60,0.1447661469933185,0,1,1,0,0.6475966812763221
6385,0,50,2550,2183,0,24,0.08930232558139535,0,0,0,0,0.6920710033210749
6386,1,32,14715,12072,0,48,0.0605,0,1,1,0,0.8218578609282404
6387,10,47,8790,5426,0,36,0.08486486486486486,0,1,1,0,0.8873555100969375
6388,11,61,6630,5168,0,60,0.09001956947162426,0,0,0,0,0.7219462266686398
6389,0,25,25459,24434,0,72,0.17625,0,0,0,1,0.38317705526078105
6390,22,60,17030,17158,0,60,0.1815384615384615,0,1,0,0,0.793005649831426
6391,17,51,11576,11576,0,36,0.1705,0,1,1,0,0.8365606312351448
6392,1,48,11990,3990,1,60,0.05357142857142857,0,0,0,0,0.7135217344184404
6393,6,30,13992,15090,0,48,0.2,1,0,1,0,0.6477525002576754
6394,4,36,13361,9189,0,48,0.100802407221665,0,0,0,0,0.7923152916135201
6395,2,43,21959,15959,0,72,0.06514206514206514,0,1,0,0,0.7418750127658431
6396,10,48,11450,12756,0,48,0.123125,0,0,0,0,0.7598163704564151
6397,0,34,8990,6990,0,48,0.07767857142857143,0,1,0,0,0.7010014453743002
6398,8,73,22990,22990,0,60,0.3388235294117647,0,1,1,0,0.7486904818159832
6399,22,57,14990,2829,1,48,0.0580952380952381,0,0,0,0,0.8107854116841662
6400,31,53,5900,5900,0,48,0.07687861271676301,0,1,0,0,0.814036710789582
6401,8,41,19590,21591,0,84,0.1081916537867079,0,1,0,0,0.7609554980789784
6402,4,68,11688,13729,0,72,0.2252631578947368,0,1,1,0,0.7715179578139497
6403,0,33,5200,4839,0,60,0.03822222222222222,0,0,0,0,0.6400905511947357
6404,0,24,7800,7800,0,72,0.07575757575757576,0,0,0,0,0.589593456303761
6405,37,54,7950,8932,0,48,0.07523809523809524,0,1,0,0,0.8196420832915987
6406,3,43,7960,8090,0,60,0.0784313725490196,0,1,0,0,0.7263299046156043
6407,4,36,11679,12511,0,48,0.1809090909090909,0,1,0,0,0.7557444088210413
6408,1,28,21590,23625,0,60,0.1313755795981453,0,0,0,1,0.456641156956305
6409,0,22,16000,18241,0,60,0.204375,0,0,0,1,0.4910528681693288
6410,3,32,25380,24830,0,72,0.1788461538461538,0,0,0,1,0.4560563617995316
6411,1,25,6190,5757,0,24,0.1509090909090909,0,0,0,0,0.6592725369845176
6412,12,51,6147,6147,0,60,0.04708333333333333,0,0,1,0,0.7862386758225028
6413,0,23,12500,11500,0,60,0.10625,0,0,0,0,0.5942763910504186
6414,25,68,5990,6318,0,60,0.05870445344129555,0,1,0,0,0.7492505736779578
6415,32,51,10010,10135,0,60,0.1052631578947368,0,1,1,0,0.8301928833632636
6416,2,50,5543,6214,0,48,0.10703125,0,0,0,0,0.7110788592210064
6417,2,26,15990,18873,0,84,0.1460227272727273,1,0,0,1,0.44924655087765397
6418,0,38,13900,15830,0,60,0.1652941176470588,1,0,0,1,0.42394644471146126
6419,18,48,22500,22500,0,60,0.08599167822468794,0,1,1,0,0.8389562396985073
6420,9,70,6000,4123,0,24,0.1248275862068965,0,0,0,0,0.7274269177096558
6421,0,35,13200,7381,0,12,0.15575,0,0,0,0,0.7524416529166902
6422,14,57,20600,20600,0,72,0.06257861635220126,0,1,0,0,0.7939121851540103
6423,2,48,14500,4853,1,48,0.03643048128342246,0,1,1,0,0.8435778310159685
6424,17,53,13980,11980,0,60,0.04985074626865672,0,0,1,0,0.8163709945629056
6425,2,31,8990,5500,0,48,0.07875,0,0,0,0,0.7533610342742478
6426,2,67,16339,19779,0,60,0.07096774193548387,0,1,0,0,0.6600744702984247
6427,3,20,25078,22217,0,72,0.16,0,0,0,1,0.4826601490723035
6428,17,51,21471,18786,1,60,0.15,0,1,0,0,0.7468434954521348
6429,21,57,3486,3682,0,24,0.06666666666666667,1,1,0,0,0.7061437867822701
6430,11,28,8910,3889,0,24,0.08206388206388206,0,0,0,0,0.8310744572107612
6431,4,25,11500,10997,0,60,0.18,0,0,0,0,0.7105795676327181
6432,31,56,13760,10558,0,48,0.04772727272727273,0,0,0,0,0.8003929028586652
6433,0,59,10050,9164,0,60,0.1314553990610329,0,1,0,0,0.6737936802557702
6434,1,26,5151,3744,0,12,0.2593495934959349,0,0,0,0,0.6537336739308034
6435,5,39,14000,14000,0,48,0.07016840417000803,0,0,0,0,0.7859575637539217
6436,3,44,13000,12898,0,60,0.05075503355704698,0,1,0,0,0.7498075748303551
6437,13,73,11320,3820,1,36,0.06647058823529411,0,0,0,0,0.8199823921965452
6438,1,49,12500,10500,0,48,0.07636363636363637,0,0,1,0,0.757488931083655
6439,2,32,27500,27500,0,60,0.8123569794050344,0,1,0,1,0.48014705330626917
6440,1,22,7950,9190,0,72,0.1008922443376802,0,0,0,0,0.5693366377561956
6441,5,28,14335,13335,0,36,0.1425,0,0,0,0,0.7288142062553887
6442,22,55,19240,10926,0,72,0.1153333333333333,0,1,0,0,0.8043779006737236
6443,3,31,14300,15181,0,60,0.1826729348556078,0,0,0,0,0.601868383020899
6444,2,57,18900,10677,0,72,0.05464285714285715,0,1,1,0,0.7987640776821197
6445,26,60,18990,16759,0,84,0.1033333333333333,0,1,1,0,0.8471969837381279
6446,7,46,16619,18477,0,84,0.1750841750841751,0,0,0,0,0.6768810918972601
6447,23,45,10380,8548,0,60,0.02725,0,1,1,0,0.8200428980303608
6448,5,31,9950,7950,0,48,0.0716,0,0,0,0,0.7919246803899322
6449,1,54,7890,5890,0,36,0.08864864864864865,0,1,0,0,0.719526620873344
6450,16,36,5300,2358,0,12,0.1,0,1,1,0,0.8794337637460962
6451,4,23,12035,13167,0,96,0.1254901960784314,0,0,1,0,0.6412175427699804
6452,16,41,15490,9326,0,48,0.09171597633136094,0,0,0,0,0.8433602218708144
6453,1,44,12950,12950,0,72,0.08146067415730338,0,0,0,0,0.6518036832316005
6454,0,23,15990,15579,0,60,0.066,0,0,0,0,0.6345280172651538
6455,0,48,19990,19610,0,36,0.09532710280373832,0,1,0,0,0.7485680910973849
6456,0,28,13379,15487,1,72,0.08475452196382428,0,0,0,0,0.6067596760028685
6457,0,56,16769,17279,0,84,0.08137931034482758,0,1,1,0,0.7944579192058298
6458,21,65,8950,1525,1,12,0.1058333333333333,0,1,1,0,0.8528891101377288
6459,1,33,17690,16150,0,72,0.08333333333333333,0,1,1,0,0.7845828772023375
6460,3,50,7900,8469,0,48,0.09,0,0,0,0,0.748660909751635
6461,2,50,5400,2258,1,36,0.034,0,0,0,0,0.7801640580600421
6462,1,66,5287,5287,0,36,0.14,0,0,1,0,0.6951049571949655
6463,3,57,13390,15202,0,96,0.106875,0,0,0,0,0.6532544771711917
6464,42,59,4538,4538,0,36,0.08,0,1,0,0,0.8434330226791038
6465,7,52,5893,5893,0,36,0.176,0,1,1,0,0.8538769819782108
6466,0,25,9500,7877,0,60,0.08055555555555556,0,0,0,0,0.6159714493900916
6467,0,26,22120,23936,0,60,0.2409090909090909,0,0,0,1,0.33541933112439104
6468,5,50,14950,14950,0,60,0.1142857142857143,0,1,0,0,0.7543367299141958
6469,37,63,8828,8828,0,12,0.09416195856873823,0,1,1,0,0.8506101017024795
6470,0,52,10980,10980,0,72,0.1127272727272727,0,1,0,0,0.7084290607685885
6471,30,72,11717,11717,0,12,0.1173333333333333,0,1,1,0,0.8087176784616994
6472,15,36,14450,3163,1,36,0.02126168224299066,0,1,1,0,0.8255421085159429
6473,7,51,3981,3981,0,36,0.04526315789473685,0,1,0,0,0.8156912011485777
6474,3,43,22990,27561,0,96,0.1447858472998138,0,1,1,0,0.7709877397059544
6475,7,65,16000,16000,0,48,0.1789473684210526,0,1,1,0,0.8220093739519903
6476,0,49,14900,16223,0,60,0.1848484848484848,0,1,0,0,0.6281671432988285
6477,3,44,9970,10120,0,60,0.1583333333333333,0,0,0,0,0.6419441511315168
6478,3,65,12700,11200,0,60,0.1224686595949855,0,1,0,0,0.7414013160582076
6479,10,32,8415,9429,0,48,0.1205555555555556,0,0,1,0,0.7407779820497372
6480,25,50,13600,15435,0,60,0.1007272727272727,0,0,0,0,0.7118614103866856
6481,6,27,15990,12295,0,48,0.09090909090909091,0,0,0,0,0.802180287068793
6482,6,31,16400,16400,0,60,0.14,0,0,0,0,0.6715434193379695
6483,39,56,19987,15000,0,48,0.0555864369093941,0,1,1,0,0.8614606681833834
6484,2,47,16800,18133,0,60,0.1404632824051257,0,1,1,0,0.8084358171394258
6485,42,59,4959,5421,0,48,0.0782051282051282,1,1,0,0,0.7397948746400984
6486,13,42,14736,4856,1,12,0.206,0,0,0,0,0.7880768912244549
6487,6,52,20600,14600,0,60,0.05142857142857143,0,1,1,0,0.859609859374093
6488,14,43,5650,5650,0,48,0.09285714285714286,0,0,1,0,0.8308843586155612
6489,36,66,10000,4371,1,24,0.0384,0,1,1,0,0.8362633374928148
6490,11,38,23186,6557,1,24,0.07239478957915832,0,1,1,0,0.8497145938167121
6491,12,50,7455,7455,0,12,0.02334104938271605,0,1,1,0,0.8648062131111995
6492,31,53,19480,18965,0,60,0.1004347826086956,0,0,0,0,0.7446830968526845
6493,14,46,11859,6006,0,72,0.02466487935656837,0,1,1,0,0.7835921219846405
6494,0,33,17000,12000,0,48,0.1441489361702128,0,0,0,0,0.6801466045419613
6495,8,31,13639,16085,0,84,0.09818007662835249,0,1,1,0,0.8084284088779488
6496,3,66,12990,7990,0,72,0.082,0,0,1,0,0.7422633461233157
6497,16,51,5472,5472,0,36,0.05217109526895658,0,1,1,0,0.8739656792802524
6498,19,45,5390,5845,0,60,0.0328125,0,1,1,0,0.8239695895142934
6499,2,32,3500,3759,0,36,0.08538461538461538,0,0,0,0,0.7504351750034531
6500,14,74,21500,21500,0,84,0.1172,0,1,0,0,0.7403509669604481
6501,5,62,10400,9827,0,48,0.135625,0,0,0,0,0.7112122008957862
6502,17,44,10900,5900,0,60,0.1132075471698113,0,0,0,0,0.7672442556972581
6503,3,31,11800,12905,0,36,0.08098068350668648,0,1,0,0,0.7778040069971215
6504,1,45,18900,21025,0,96,0.2117039586919105,0,1,0,0,0.5832708220049352
6505,1,32,12490,14719,0,72,0.09637814610190301,0,0,0,0,0.6160400342860529
6506,18,51,15180,13080,0,36,0.1544,0,1,1,0,0.8239451917442132
6507,5,32,13800,13800,0,60,0.1007751937984496,0,1,0,0,0.7370664281383221
6508,1,22,11990,12762,0,36,0.1511111111111111,0,0,0,0,0.611819322343677
6509,1,31,9990,9159,0,60,0.05885311871227364,0,0,0,0,0.6486258715366375
6510,0,22,11485,12463,0,60,0.1166666666666667,0,0,0,0,0.5732311504251099
6511,13,50,13160,12760,0,60,0.1093333333333333,0,1,0,0,0.7924916380354956
6512,6,32,29877,29877,0,60,0.1837988826815642,0,0,0,0,0.5695322792311278
6513,1,35,8802,7900,0,72,0.07765151515151515,0,1,0,0,0.661045733177509
6514,18,80,11502,11502,0,36,0.1306201550387597,0,1,0,0,0.8062715290317404
6515,5,41,16834,15584,0,60,0.1525925925925926,0,1,0,0,0.7236230179154486
6516,25,47,21920,9920,1,60,0.04387096774193548,0,1,1,0,0.8261319611360822
6517,1,33,13440,13570,0,96,0.114,0,1,0,0,0.6462669643133483
6518,34,55,24190,16850,0,60,0.2038461538461538,0,1,1,0,0.8215633801991679
6519,7,34,14390,6325,1,36,0.1038888888888889,0,0,1,0,0.817083216228954
6520,4,67,8575,7662,0,72,0.1618421052631579,0,1,1,0,0.7685270910351081
6521,16,76,4690,4690,0,12,0.1,0,0,0,0,0.73471209813577
6522,4,27,24890,28513,0,60,0.1852631578947369,0,0,0,0,0.5005298738320991
6523,5,45,8871,8962,0,12,0.08112493239588967,0,0,1,0,0.8163321216763824
6524,13,62,15830,10524,0,36,0.1536585365853659,0,1,1,0,0.8399922838369814
6525,1,34,17809,16810,0,48,0.06419354838709677,0,0,0,0,0.7385052373389571
6526,2,44,15800,15800,0,72,0.06535947712418301,0,1,0,0,0.7343897175277851
6527,4,43,26500,21500,0,60,0.09637795275590551,0,1,0,0,0.7276651241929827
6528,5,66,3455,3455,0,24,0.0604,0,1,0,0,0.7943448511655085
6529,18,45,7870,9454,0,84,0.0516,0,1,1,0,0.8014010272563239
6530,3,54,12078,13274,0,60,0.1742857142857143,0,1,0,0,0.6934628332858579
6531,0,35,14320,12820,0,60,0.1470588235294118,0,0,0,0,0.5350703945302964
6532,3,41,6990,7820,0,48,0.1005714285714286,0,1,0,0,0.7679402033678597
6533,6,49,5900,6499,0,72,0.06857142857142857,0,0,0,0,0.7304122981027317
6534,19,47,19000,20835,0,72,0.1194444444444445,0,0,0,0,0.7232791537129672
6535,11,45,16980,12980,0,72,0.06578947368421052,0,1,0,0,0.8348342458872237
6536,27,61,14060,15873,0,60,0.1049317943336831,0,0,0,0,0.6627635316461636
6537,3,26,7990,9456,0,84,0.078125,0,0,0,0,0.6546100927081795
6538,1,28,2950,1900,0,72,0.0275,0,1,1,0,0.6768399586897063
6539,1,38,8000,8710,0,60,0.09371428571428571,0,0,0,0,0.5959772285722431
6540,11,65,6486,6646,0,12,0.090625,0,1,1,0,0.8696447464096334
6541,7,59,18790,6615,1,48,0.13,0,0,1,0,0.8215898041448502
6542,8,25,15250,13800,0,60,0.07882352941176471,0,0,0,0,0.7558338203153975
6543,0,56,11500,11500,0,60,0.1176923076923077,1,0,0,1,0.4929884966988124
6544,0,29,12990,14171,0,60,0.1614035087719298,0,1,0,0,0.6003456836258707
6545,5,26,13585,9907,0,48,0.1564285714285714,0,0,0,0,0.7693583508235678
6546,1,29,15195,15195,0,72,0.1062573789846517,0,0,0,0,0.6138303893514689
6547,2,68,12800,12800,0,48,0.1336363636363636,0,1,1,0,0.7609500541804644
6548,2,54,4888,4888,0,60,0.08455882352941177,0,1,1,0,0.7808122481526963
6549,5,31,7790,9061,0,72,0.04040114613180516,0,1,0,0,0.697109174699883
6550,4,65,20990,16000,0,72,0.1475,0,0,1,0,0.7262178592770194
6551,33,60,4400,4627,0,48,0.04545454545454546,0,0,1,0,0.7972952615039742
6552,3,37,8650,7165,0,60,0.03978300180831826,0,1,0,0,0.7392386038665116
6553,1,36,13490,14983,0,60,0.16625,0,0,0,0,0.5306167263612445
6554,7,70,21850,17500,0,60,0.1427272727272727,0,0,1,0,0.7344979306449979
6555,12,72,7950,8359,0,60,0.07603686635944701,0,0,1,0,0.7598388315432962
6556,1,33,10453,10844,0,48,0.122,0,1,0,0,0.7081217616028326
6557,1,21,10200,10028,0,60,0.046875,0,0,0,0,0.5756970611358085
6558,10,52,5990,3211,0,36,0.04418604651162791,0,1,1,0,0.867040892172025
6559,1,37,22990,19990,0,96,0.10125,0,1,0,0,0.6516590199456507
6560,1,22,25040,25154,0,60,0.1772222222222222,0,0,0,1,0.3819790462925414
6561,8,71,23989,12679,0,96,0.0888235294117647,0,1,1,0,0.8452031650734797
6562,6,24,10600,9100,0,60,0.06833333333333333,0,0,0,0,0.7266237038896785
6563,1,39,9790,11705,0,96,0.08303030303030302,0,1,0,0,0.6548863104914031
6564,2,59,11990,11182,0,48,0.1835714285714286,0,1,0,0,0.7324018885069438
6565,20,82,9200,9200,0,96,0.07707129094412331,0,0,0,0,0.6473275161514171
6566,14,41,16390,15347,0,96,0.06984603830266617,0,0,0,0,0.7771660250706487
6567,5,57,10850,7537,0,48,0.05,1,1,0,0,0.684902156392905
6568,15,32,13900,12683,0,72,0.09675925925925925,0,1,0,0,0.784275663902995
6569,11,61,15900,10900,0,48,0.0825,0,1,1,0,0.8706746743943391
6570,2,32,17780,16298,0,72,0.092802338326635,0,1,0,0,0.7008529400276388
6571,1,31,14090,5558,1,48,0.09084084084084085,0,1,0,0,0.7216341388334724
6572,5,27,8990,1990,1,24,0.05716162943495401,0,1,1,0,0.7735252838661228
6573,4,63,9417,9417,0,36,0.1875,0,1,1,0,0.8290680511306189
6574,13,32,23990,22990,0,60,0.1495454545454545,0,1,1,0,0.781816498741748
6575,1,50,23000,20561,0,60,0.1406666666666667,0,1,0,0,0.6347923082974218
6576,15,36,15040,18176,1,72,0.1246987951807229,0,0,0,0,0.6316007543860522
6577,25,61,9990,7990,0,48,0.05575757575757576,0,0,0,0,0.7525718632019948
6578,13,34,15985,15985,0,60,0.09937673130193905,0,1,0,0,0.8058116645824108
6579,8,49,6155,6743,0,72,0.06867233485938522,0,0,1,0,0.7700510701952777
6580,9,54,9490,5990,0,60,0.1045454545454545,0,0,0,0,0.7445462463996562
6581,7,47,3846,4325,0,48,0.05202312138728324,0,1,0,0,0.8123338036357748
6582,2,65,6700,6700,0,72,0.07714285714285714,0,0,1,0,0.7065619640227224
6583,26,52,10590,8425,0,72,0.1105527638190955,0,1,1,0,0.8196687702975538
6584,1,43,14000,10290,0,60,0.04170141784820684,0,1,0,0,0.7421691082594195
6585,6,51,7900,6400,0,48,0.04819672131147541,0,0,1,0,0.8254172370786698
6586,42,58,14990,5162,1,24,0.0925,0,1,1,0,0.8503582886475785
6587,12,53,9850,6000,0,60,0.055,0,1,0,0,0.807612408819127
6588,23,50,8560,4224,0,36,0.0625,0,1,1,0,0.8761477708853361
6589,30,53,9900,8400,0,36,0.0681663258350375,0,1,1,0,0.8795673286640997
6590,16,35,16990,8500,0,72,0.09259259259259259,0,0,1,0,0.7879491333743042
6591,2,26,21000,21000,0,72,0.1160919540229885,0,1,1,0,0.7096385257848337
6592,3,65,9990,8490,0,36,0.2058333333333333,0,1,1,0,0.8286499542722898
6593,8,25,6990,6344,0,72,0.066,0,1,0,0,0.7285525492750096
6594,1,22,13000,10881,0,60,0.0825,0,0,0,0,0.6387232776694325
6595,4,49,8990,9829,0,60,0.12125,0,1,1,0,0.8101792972967627
6596,1,35,4490,1688,1,12,0.08313953488372093,0,1,0,0,0.7248908303493562
6597,1,51,16290,9557,1,48,0.03768844221105527,0,0,1,0,0.7615242611389614
6598,16,76,8630,9162,0,72,0.1119047619047619,0,0,1,0,0.6798860636214208
6599,0,30,9589,9202,0,60,0.07558945908460471,0,0,0,0,0.6073308752428526
6600,5,67,12990,9024,0,48,0.1309677419354839,0,1,0,0,0.8045054486207369
6601,0,31,11729,10573,0,60,0.05835806132542037,0,0,0,0,0.6680366353519103
6602,16,41,16300,13800,0,60,0.0782608695652174,0,1,1,0,0.8595707135267252
6603,1,53,12638,13610,0,48,0.1584210526315789,0,1,1,0,0.7786285469886026
6604,0,21,11990,13396,0,96,0.1358333333333333,0,0,0,1,0.47105402772114047
6605,8,27,15899,14665,0,60,0.093,0,1,0,0,0.7737439345382888
6606,4,68,4342,3342,0,24,0.1959459459459459,0,0,0,0,0.6675307739637771
6607,0,65,10980,12718,0,60,0.1179039301310044,0,0,0,0,0.6154144401007898
6608,9,42,14990,15975,0,96,0.1058688147295742,0,0,0,0,0.73785977778373
6609,6,47,16400,6400,1,36,0.07411764705882352,0,0,0,0,0.8505143872312999
6610,9,58,5950,5919,0,60,0.04739130434782609,0,1,1,0,0.8141639850070105
6611,8,47,23269,29648,1,72,0.2442857142857143,1,0,0,1,0.4924165137251082
6612,10,41,13980,16044,0,60,0.03547169811320755,0,1,1,0,0.83202382107233
6613,4,36,11990,11990,0,72,0.07105263157894737,0,1,0,0,0.7723463833755804
6614,23,40,15344,15344,0,96,0.06666666666666667,0,1,1,0,0.8288301292255711
